"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72259003927","2019-09-17T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","66","79","0.00",,,,"65","29.93","CLR:00","29.32","10.00","70","150",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09509/17/19 01:53:02 METAR KDFW 170753Z 15003KT 10SM CLR 26/19 A2996 RMK AO2 SLP136 T02610189 (WF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-17T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","66","77","0.00",,"-0.01","0","69","29.93","FEW:02 220","29.32","10.00","70","150",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10409/17/19 02:53:02 METAR KDFW 170853Z 15004KT 10SM FEW220 25/19 A2996 RMK AO2 SLP135 T02500189 50003 (WF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-17T03:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66","77",,,"0.01","9","69","29.93",,"29.35","9.94","70","150",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472259 32966 21504 10250 20189 39938 40135 50003 90853 555 91709=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-17T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","66","76","0.00",,,,"72","29.93","FEW:02 100","29.32","10.00","69","150",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09809/17/19 03:53:02 METAR KDFW 170953Z 15004KT 10SM FEW100 24/19 A2996 RMK AO2 SLP135 T02440189 (WF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-17T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","66","75","0.00",,,,"74","29.94","CLR:00","29.33","10.00","69","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09509/17/19 04:53:02 METAR KDFW 171053Z 00000KT 10SM CLR 24/19 A2997 RMK AO2 SLP139 T02390189 (WF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-17T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","67","75","0.00",,"-0.01","3","76","29.95","CLR:00","29.33","10.00","70","090",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11309/17/19 05:53:02 METAR KDFW 171153Z 09003KT 10SM CLR 24/19 A2997 RMK AO2 SLP141 T02390194 10278 20233 53005 (WF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-17T06:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67","75",,,"-0.01","3","76","29.95",,"29.36","9.94","70","090",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072259 32966 00903 10239 20194 39941 40141 53005 91153 333 10356 20233 555 91712=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-17T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","68","76","0.00",,,,"77","29.96","FEW:02 300","29.35","10.00","71","090",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09809/17/19 06:53:02 METAR KDFW 171253Z 09003KT 10SM FEW300 24/20 A2999 RMK AO2 SLP145 T02440200 (WF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-17T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","68","81","0.00",,,,"65","29.96","FEW:02 300","29.35","10.00","72","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09809/17/19 07:53:02 METAR KDFW 171353Z VRB03KT 10SM FEW300 27/20 A2999 RMK AO2 SLP145 T02720200 (NJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-17T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","69","83","0.00",,"-0.02","1","63","29.96","FEW:02 300","29.35","10.00","73","110",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10409/17/19 08:53:02 METAR KDFW 171453Z 11007KT 10SM FEW300 28/21 A2999 RMK AO2 SLP147 T02830206 51006 (NJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-17T09:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69","83",,,"-0.02","1","63","29.96",,"29.38","9.94","74","110",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472259 32966 21107 10283 20206 39948 40147 51006 91453 555 91715=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-17T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","69","86","0.00",,,,"57","29.97","FEW:02 300","29.36","10.00","74","080",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09809/17/19 09:53:02 METAR KDFW 171553Z 08007KT 10SM FEW300 30/21 A3000 RMK AO2 SLP149 T03000206 (NJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-17T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","68","88","0.00",,,,"52","29.96","FEW:02 40","29.35","10.00","74","140",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09809/17/19 10:53:02 METAR KDFW 171653Z 14007KT 10SM FEW040 31/20 A2999 RMK AO2 SLP146 T03110200 (NJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-17T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","67","91","0.00",,"+0.02","8","45","29.94","FEW:02 50","29.33","10.00","75","130",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11809/17/19 11:53:02 METAR KDFW 171753Z 13009KT 10SM FEW050 33/19 A2997 RMK AO2 SLP138 T03280194 10328 20233 58008 $ (NJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-17T12:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67","91",,,"+0.02","8","45","29.94","57","29.36","9.94","75","130",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072259 32766 21309 10328 20194 39941 40138 58008 91753 333 10328 20233 555 91718=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-17T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","67","92","0.00",,,,"44","29.91","SCT:04 50","29.30","10.00","75","100","16","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10709/17/19 12:53:02 METAR KDFW 171853Z 10008G14KT 10SM SCT050 33/19 A2994 RMK AO2 SLP129 T03330194 PNO $ (NJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-17T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","66","90","0.00",,,,"45","29.89","BKN:07 55","29.28","10.00","74","130",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10009/17/19 13:53:02 METAR KDFW 171953Z 13008KT 10SM BKN055 32/19 A2992 RMK AO2 SLP121 T03220189 $ (NJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-17T15:07:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","67","91",,,,,"45",,"SCT:04 55 BKN:07 65","29.26","10.00","75","130",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11309/17/19 15:07:02 SPECI KDFW 172107Z 13012KT 10SM SCT055 BKN065TCU 33/20 A2990 RMK AO2 TCU ALQDS T03280194 $ (GR)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-17T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","67","91","0.00",,,,"45","29.86","BKN:07 60 BKN:07 75","29.25","10.00","75","120","20","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12109/17/19 15:53:02 METAR KDFW 172153Z 12012G17KT 10SM BKN060TCU BKN075 33/19 A2989 RMK AO2 SLP112 TCU ALQDS T03280194 (GR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-17T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","66","92","0.00",,,,"43","29.85","SCT:04 60","29.24","10.00","74","130",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11909/17/19 16:53:02 METAR KDFW 172253Z 13009KT 10SM SCT060TCU 33/19 A2988 RMK AO2 SLP109 TCU OHD DSNT SE-S T03330189 (GR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-17T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","67","90","0.00",,"+0.02","6","47","29.85","BKN:07 60","29.24","10.00","74","140","20","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11909/17/19 17:53:02 METAR KDFW 172353Z 14012G17KT 10SM BKN060 32/19 A2988 RMK AO2 SLP109 T03220194 10344 20311 56007 (GR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-17T18:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67","90",,,"+0.02","6","47","29.85","57","29.27","9.94","74","140",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08672259 32766 61412 10322 20194 39911 40109 56007 92353 333 10344 20233 91017 555 91800=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-17T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","67","86","0.00",,,,"53","29.87","SCT:04 65","29.26","10.00","73","150",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09309/17/19 18:53:01 METAR KDFW 180053Z 15009KT 10SM SCT065 30/19 A2990 RMK AO2 SLP115 T03000194","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-17T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","68","84","0.00",,,,"59","29.88","FEW:02 65","29.27","10.00","73","140",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09309/17/19 19:53:01 METAR KDFW 180153Z 14010KT 10SM FEW065 29/20 A2991 RMK AO2 SLP120 T02890200","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-17T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","68","83","0.00",,"-0.05","3","61","29.90","SCT:04 90","29.29","10.00","73","150",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09909/17/19 20:53:01 METAR KDFW 180253Z 15005KT 10SM SCT090 28/20 A2993 RMK AO2 SLP125 T02830200 53016","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-17T21:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68","83",,,"-0.05","3","61","29.90",,"29.32","9.94","73","150",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472259 32966 41505 10283 20200 39928 40125 53016 90253 555 91803=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-17T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","68","82","0.00",,,,"63","29.90","FEW:02 100","29.29","10.00","73","150",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09309/17/19 21:53:02 METAR KDFW 180353Z 15007KT 10SM FEW100 28/20 A2993 RMK AO2 SLP125 T02780200","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-17T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","68","80","0.00",,,,"67","29.89","FEW:02 100","29.28","10.00","72","150",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09309/17/19 22:53:01 METAR KDFW 180453Z 15006KT 10SM FEW100 27/20 A2992 RMK AO2 SLP121 T02670200","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-17T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","68","78","0.00",,"+0.02","8","71","29.88","CLR:00","29.27","10.00","71","130",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11809/17/19 23:53:02 METAR KDFW 180553Z 13003KT 10SM CLR 26/20 A2991 RMK AO2 SLP118 T02560200 10317 20256 403440233 58007","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-17T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"84",,,"29.29",,"6.9","19","6.2","0","94","74","140","21","0.00","0","0.0","140","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 9424 HR MIN TEMP (F): 74AVERAGE STATION PRESSURE:29.290 MINIMUM SEA LEVEL PRESSURE:29.85 TIME OF OCCURRENCE:1813 PEAK WIND SPEED (MPH): 21 PEAK WIND DIR (DEG):140 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 18FASTEST 2MIN DIR (DEG):140 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 6.9 24 HR AVG TEMP (F): 84DEPART FROM NORMAL:  7  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS: 19 LATEST DAY MAX TEMP (0700-1900 LST):94  LATEST NIGHT MIN TEMP(1900-0800 LST):74 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0613","1832",,"2009-05-27"
"72259003927","2019-09-18T00:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68","78",,,"+0.02","8","71","29.88",,"29.30","9.94","71","130",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072259 32966 01303 10256 20200 39921 40118 58007 90553 333 10317 20233 555 91806=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-18T00:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","68","78","0.00",,,,"71",,"CLR:00","29.27","10.00","71","130",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09409/18/19 00:53:02 METAR KDFW 180653Z 13004KT 10SM CLR 26/20 A2991 RMK AO2 SLPNO T02560200 (WF)","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-18T01:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","68","78","0.00",,,,"71","29.88","FEW:02 250","29.27","10.00","71","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09809/18/19 01:53:02 METAR KDFW 180753Z 00000KT 10SM FEW250 26/20 A2991 RMK AO2 SLP117 T02560200 (WF)","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-18T02:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","68","77","0.00",,"+0.02","8","74","29.86","FEW:02 250","29.25","10.00","71","120",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10409/18/19 02:53:02 METAR KDFW 180853Z 12006KT 10SM FEW250 25/20 A2989 RMK AO2 SLP112 T02500200 58006 (WF)","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-18T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","69","77","0.00",,,,"77","29.86","FEW:02 250","29.25","10.00","72","150",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09809/18/19 03:53:02 METAR KDFW 180953Z 15007KT 10SM FEW250 25/21 A2989 RMK AO2 SLP113 T02500206 (WF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-18T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","69","75","0.00",,,,"82","29.88","FEW:02 250","29.27","10.00","71","130",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09809/18/19 04:53:02 METAR KDFW 181053Z 13003KT 10SM FEW250 24/21 A2991 RMK AO2 SLP118 T02390206 (WF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-18T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","69","74","0.00",,"-0.03","3","85","29.89","FEW:02 250","29.28","10.00","71","110",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11609/18/19 05:53:02 METAR KDFW 181153Z 11004KT 10SM FEW250 23/21 A2992 RMK AO2 SLP121 T02330206 10261 20233 53009 (WF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-18T06:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69","74",,,"-0.03","3","85","29.89",,"29.31","9.94","71","110",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072259 32966 21104 10233 20206 39924 40121 53009 91153 333 10344 20233 555 91812=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-18T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","70","76","0.00",,,,"82","29.91","FEW:02 10 FEW:02 250","29.29","10.00","72","080",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10709/18/19 06:53:02 METAR KDFW 181253Z 08003KT 10SM FEW010 FEW250 24/21 A2993 RMK AO2 SLP127 T02440211 $ (NJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-18T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","70","79","0.00",,,,"74","29.91","FEW:02 15 FEW:02 250","29.30","10.00","73","090",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10709/18/19 07:53:02 METAR KDFW 181353Z 09005KT 10SM FEW015 FEW250 26/21 A2994 RMK AO2 SLP130 T02610211 $ (NJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-18T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","71","82","0.00",,"-0.03","1","69","29.92","FEW:02 17 FEW:02 250","29.31","10.00","74","050",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11109/18/19 08:53:02 METAR KDFW 181453Z 05006KT 10SM FEW017 FEW250 28/22 A2995 RMK AO2 SLP131 T02780217 51009 (NJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-18T09:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71","82",,,"-0.03","1","69","29.92","15","29.34","9.94","74","050",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472259 32466 20506 10278 20217 39934 40131 51009 91453 555 91815=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-18T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","70","84","0.00",,,,"63","29.92","SCT:04 22 SCT:04 250","29.31","10.00","74","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10509/18/19 09:53:02 METAR KDFW 181553Z VRB04KT 10SM SCT022 SCT250 29/21 A2995 RMK AO2 SLP133 T02890211 (NJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-18T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","70","87","0.00",,,,"57","29.91","SCT:04 31 SCT:04 250","29.30","10.00","75","050",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10509/18/19 10:53:02 METAR KDFW 181653Z 05009KT 10SM SCT031 SCT250 31/21 A2994 RMK AO2 SLP129 T03060211 (NJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-18T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","70","87","0.00",,"+0.02","8","57","29.90","SCT:04 37 SCT:04 250","29.29","10.00","75","VRB","16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12609/18/19 11:53:02 METAR KDFW 181753Z VRB05G14KT 10SM SCT037 SCT250 31/21 A2993 RMK AO2 SLP124 T03060211 10317 20233 58007 (NJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-18T12:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70","87",,,"+0.02","8","57","29.90","41","29.32","9.94","75",,,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08672259 32666 4//05 10306 20211 39928 40124 58007 91753 333 10317 20233 91014 555 91818=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
