,datetime,usage
15834,20171126T04-06,27278
15835,20171126T03-06,27521
15836,20171126T02-06,28094
15837,20171126T01-06,29161
15838,20171126T00-06,30752
15839,20171125T23-06,32462
15840,20171125T22-06,33956
15841,20171125T21-06,34954
15842,20171125T20-06,35733
15843,20171125T19-06,36498
15844,20171125T18-06,35680
15845,20171125T17-06,35131
15846,20171125T16-06,35181
15847,20171125T15-06,35010
15848,20171125T14-06,34733
15849,20171125T13-06,34353
15850,20171125T12-06,34037
15851,20171125T11-06,33536
15852,20171125T10-06,32909
15853,20171125T09-06,32069
15854,20171125T08-06,30963
15855,20171125T07-06,29947
15856,20171125T06-06,28720
15857,20171125T05-06,27981
15858,20171125T04-06,27603
15859,20171125T03-06,27699
15860,20171125T02-06,28206
15861,20171125T01-06,29119
15862,20171125T00-06,30402
15863,20171124T23-06,31752
15864,20171124T22-06,32905
15865,20171124T21-06,33695
15866,20171124T20-06,34303
15867,20171124T19-06,34970
15868,20171124T18-06,33987
15869,20171124T17-06,33266
15870,20171124T16-06,33233
15871,20171124T15-06,33162
15872,20171124T14-06,33137
15873,20171124T13-06,33142
15874,20171124T12-06,33447
15875,20171124T11-06,33813
15876,20171124T10-06,34268
15877,20171124T09-06,34421
15878,20171124T08-06,33954
15879,20171124T07-06,33023
15880,20171124T06-06,31383
15881,20171124T05-06,30055
15882,20171124T04-06,29343
15883,20171124T03-06,29153
15884,20171124T02-06,29338
15885,20171124T01-06,29703
15886,20171124T00-06,30349
15887,20171123T23-06,31175
15888,20171123T22-06,31743
15889,20171123T21-06,32024
15890,20171123T20-06,32183
15891,20171123T19-06,32445
15892,20171123T18-06,31709
15893,20171123T17-06,31373
15894,20171123T16-06,31898
15895,20171123T15-06,32490
15896,20171123T14-06,33416
15897,20171123T13-06,34721
15898,20171123T12-06,36064
15899,20171123T11-06,36945
15900,20171123T10-06,37410
15901,20171123T09-06,37431
15902,20171123T08-06,36656
15903,20171123T07-06,35375
15904,20171123T06-06,33778
15905,20171123T05-06,32528
15906,20171123T04-06,31986
15907,20171123T03-06,31943
15908,20171123T02-06,32268
15909,20171123T01-06,33013
15910,20171123T00-06,34319
15911,20171122T23-06,35858
15912,20171122T22-06,37144
15913,20171122T21-06,37778
15914,20171122T20-06,38071
15915,20171122T19-06,38440
15916,20171122T18-06,37215
15917,20171122T17-06,35919
15918,20171122T16-06,36044
15919,20171122T15-06,36438
15920,20171122T14-06,36737
15921,20171122T13-06,37064
15922,20171122T12-06,37693
15923,20171122T11-06,38086
15924,20171122T10-06,37947
15925,20171122T09-06,37505
15926,20171122T08-06,36468
15927,20171122T07-06,34910
15928,20171122T06-06,32140
15929,20171122T05-06,30220
15930,20171122T04-06,29378
15931,20171122T03-06,29312
15932,20171122T02-06,29701
15933,20171122T01-06,30624
15934,20171122T00-06,32345
15935,20171121T23-06,34649
15936,20171121T22-06,36656
15937,20171121T21-06,37929
15938,20171121T20-06,38783
15939,20171121T19-06,39514
15940,20171121T18-06,38526
15941,20171121T17-06,37669
15942,20171121T16-06,37769
15943,20171121T15-06,37680
15944,20171121T14-06,37547
15945,20171121T13-06,37202
15946,20171121T12-06,37082
15947,20171121T11-06,37077
15948,20171121T10-06,37004
15949,20171121T09-06,36607
15950,20171121T08-06,35954
15951,20171121T07-06,34838
15952,20171121T06-06,32454
15953,20171121T05-06,30702
15954,20171121T04-06,30021
15955,20171121T03-06,29973
15956,20171121T02-06,30405
15957,20171121T01-06,31249
15958,20171121T00-06,32760
15959,20171120T23-06,34687
15960,20171120T22-06,36547
15961,20171120T21-06,37845
15962,20171120T20-06,38349
15963,20171120T19-06,38717
15964,20171120T18-06,37234
15965,20171120T17-06,35906
15966,20171120T16-06,35945
15967,20171120T15-06,36140
15968,20171120T14-06,36391
15969,20171120T13-06,36660
15970,20171120T12-06,37279
15971,20171120T11-06,37907
15972,20171120T10-06,38417
15973,20171120T09-06,38817
15974,20171120T08-06,38526
15975,20171120T07-06,36990
15976,20171120T06-06,34030
15977,20171120T05-06,31711
15978,20171120T04-06,30722
15979,20171120T03-06,30435
15980,20171120T02-06,30588
15981,20171120T01-06,31145
15982,20171120T00-06,32410
15983,20171119T23-06,33936
15984,20171119T22-06,35272
15985,20171119T21-06,35910
15986,20171119T20-06,36387
15987,20171119T19-06,36463
15988,20171119T18-06,34665
15989,20171119T17-06,33138
15990,20171119T16-06,32964
15991,20171119T15-06,32911
15992,20171119T14-06,33118
15993,20171119T13-06,33389
15994,20171119T12-06,33716
15995,20171119T11-06,34079
15996,20171119T10-06,34379
15997,20171119T09-06,33889
15998,20171119T08-06,32480
15999,20171119T07-06,31118
16000,20171119T06-06,29799
16001,20171119T05-06,28991
16002,20171119T04-06,28733
16003,20171119T03-06,28863
16004,20171119T02-06,29216
16005,20171119T01-06,30034
16006,20171119T00-06,31438
16007,20171118T23-06,33100
16008,20171118T22-06,34637
16009,20171118T21-06,35866
16010,20171118T20-06,36938
16011,20171118T19-06,38114
16012,20171118T18-06,38031
16013,20171118T17-06,38668
16014,20171118T16-06,40043
16015,20171118T15-06,40920
16016,20171118T14-06,41336
16017,20171118T13-06,41275
16018,20171118T12-06,40567
16019,20171118T11-06,39508
16020,20171118T10-06,38101
16021,20171118T09-06,36187
16022,20171118T08-06,33681
16023,20171118T07-06,32438
16024,20171118T06-06,31392
16025,20171118T05-06,30946
16026,20171118T04-06,31115
16027,20171118T03-06,31703
16028,20171118T02-06,32724
16029,20171118T01-06,34240
16030,20171118T00-06,36340
16031,20171117T23-06,38580
16032,20171117T22-06,40526
16033,20171117T21-06,42020
16034,20171117T20-06,43374
16035,20171117T19-06,44885
16036,20171117T18-06,45053
16037,20171117T17-06,45845
16038,20171117T16-06,46435
16039,20171117T15-06,46247
16040,20171117T14-06,45411
16041,20171117T13-06,43983
16042,20171117T12-06,42690
16043,20171117T11-06,41223
16044,20171117T10-06,39623
16045,20171117T09-06,38143
16046,20171117T08-06,37155
16047,20171117T07-06,35977
16048,20171117T06-06,32622
16049,20171117T05-06,30748
16050,20171117T04-06,30221
16051,20171117T03-06,30443
16052,20171117T02-06,31141
16053,20171117T01-06,32322
16054,20171117T00-06,34307
16055,20171116T23-06,37062
16056,20171116T22-06,39516
16057,20171116T21-06,41206
16058,20171116T20-06,42201
16059,20171116T19-06,43078
16060,20171116T18-06,42573
16061,20171116T17-06,42527
16062,20171116T16-06,42745
16063,20171116T15-06,42716
16064,20171116T14-06,42202
16065,20171116T13-06,41390
16066,20171116T12-06,40547
16067,20171116T11-06,39554
16068,20171116T10-06,38325
16069,20171116T09-06,37204
16070,20171116T08-06,36642
16071,20171116T07-06,35428
16072,20171116T06-06,31975
16073,20171116T05-06,29953
16074,20171116T04-06,29414
16075,20171116T03-06,29564
16076,20171116T02-06,30422
16077,20171116T01-06,31594
16078,20171116T00-06,33654
16079,20171115T23-06,36452
16080,20171115T22-06,39118
16081,20171115T21-06,40806
16082,20171115T20-06,41979
16083,20171115T19-06,42899
16084,20171115T18-06,42094
16085,20171115T17-06,41457
16086,20171115T16-06,41523
16087,20171115T15-06,41639
16088,20171115T14-06,41245
16089,20171115T13-06,40524
16090,20171115T12-06,39838
16091,20171115T11-06,38959
16092,20171115T10-06,37864
16093,20171115T09-06,36640
16094,20171115T08-06,35854
16095,20171115T07-06,34732
16096,20171115T06-06,31607
16097,20171115T05-06,29530
16098,20171115T04-06,29079
16099,20171115T03-06,29194
16100,20171115T02-06,29942
16101,20171115T01-06,31125
16102,20171115T00-06,33135
16103,20171114T23-06,35884
16104,20171114T22-06,38619
16105,20171114T21-06,40463
16106,20171114T20-06,41529
16107,20171114T19-06,42114
16108,20171114T18-06,41283
16109,20171114T17-06,41120
16110,20171114T16-06,41415
16111,20171114T15-06,41349
16112,20171114T14-06,40659
16113,20171114T13-06,39604
16114,20171114T12-06,38695
16115,20171114T11-06,37777
16116,20171114T10-06,36781
16117,20171114T09-06,35878
16118,20171114T08-06,35380
16119,20171114T07-06,34260
16120,20171114T06-06,30958
16121,20171114T05-06,29046
16122,20171114T04-06,28475
16123,20171114T03-06,28760
16124,20171114T02-06,29285
16125,20171114T01-06,30419
16126,20171114T00-06,32266
16127,20171113T23-06,34896
16128,20171113T22-06,37454
16129,20171113T21-06,39371
16130,20171113T20-06,40425
16131,20171113T19-06,41211
16132,20171113T18-06,40444
16133,20171113T17-06,39775
16134,20171113T16-06,39737
16135,20171113T15-06,39861
16136,20171113T14-06,39722
16137,20171113T13-06,39154
16138,20171113T12-06,38580
16139,20171113T11-06,37921
16140,20171113T10-06,36940
16141,20171113T09-06,36015
16142,20171113T08-06,35380
16143,20171113T07-06,34311
16144,20171113T06-06,30895
16145,20171113T05-06,28772
16146,20171113T04-06,28045
16147,20171113T03-06,28117
16148,20171113T02-06,28774
16149,20171113T01-06,29821
16150,20171113T00-06,31594
16151,20171112T23-06,33990
16152,20171112T22-06,36249
16153,20171112T21-06,37725
16154,20171112T20-06,38739
16155,20171112T19-06,39222
16156,20171112T18-06,38112
16157,20171112T17-06,37096
16158,20171112T16-06,36934
16159,20171112T15-06,36541
16160,20171112T14-06,36167
16161,20171112T13-06,35650
16162,20171112T12-06,34820
16163,20171112T11-06,33880
16164,20171112T10-06,32793
16165,20171112T09-06,31096
16166,20171112T08-06,29304
16167,20171112T07-06,28590
16168,20171112T06-06,27837
16169,20171112T05-06,27558
16170,20171112T04-06,27628
16171,20171112T03-06,28009
16172,20171112T02-06,28666
16173,20171112T01-06,29736
16174,20171112T00-06,31336
16175,20171111T23-06,33001
16176,20171111T22-06,34378
16177,20171111T21-06,35339
16178,20171111T20-06,36090
16179,20171111T19-06,36656
16180,20171111T18-06,35844
16181,20171111T17-06,35001
16182,20171111T16-06,35154
16183,20171111T15-06,35306
16184,20171111T14-06,35317
16185,20171111T13-06,35340
16186,20171111T12-06,35367
16187,20171111T11-06,35169
16188,20171111T10-06,34459
16189,20171111T09-06,33401
16190,20171111T08-06,31762
16191,20171111T07-06,30576
16192,20171111T06-06,29264
16193,20171111T05-06,28533
16194,20171111T04-06,28383
16195,20171111T03-06,28679
16196,20171111T02-06,29219
16197,20171111T01-06,30209
16198,20171111T00-06,31755
16199,20171110T23-06,33435
16200,20171110T22-06,34925
16201,20171110T21-06,36010
16202,20171110T20-06,36716
16203,20171110T19-06,37389
16204,20171110T18-06,36607
16205,20171110T17-06,35576
16206,20171110T16-06,35525
16207,20171110T15-06,35813
16208,20171110T14-06,36154
16209,20171110T13-06,36394
16210,20171110T12-06,36859
16211,20171110T11-06,37313
16212,20171110T10-06,37542
16213,20171110T09-06,37778
16214,20171110T08-06,38023
16215,20171110T07-06,37366
16216,20171110T06-06,33825
16217,20171110T05-06,31563
16218,20171110T04-06,30655
16219,20171110T03-06,30487
16220,20171110T02-06,30746
16221,20171110T01-06,31375
16222,20171110T00-06,32818
16223,20171109T23-06,34914
16224,20171109T22-06,37102
16225,20171109T21-06,38560
16226,20171109T20-06,39043
16227,20171109T19-06,39213
16228,20171109T18-06,37798
16229,20171109T17-06,36443
16230,20171109T16-06,36160
16231,20171109T15-06,36367
16232,20171109T14-06,36666
16233,20171109T13-06,36969
16234,20171109T12-06,37614
16235,20171109T11-06,38132
16236,20171109T10-06,38335
16237,20171109T09-06,38275
16238,20171109T08-06,38339
16239,20171109T07-06,37560
16240,20171109T06-06,33848
16241,20171109T05-06,31462
16242,20171109T04-06,30703
16243,20171109T03-06,30634
16244,20171109T02-06,31050
16245,20171109T01-06,31895
16246,20171109T00-06,33396
16247,20171108T23-06,35682
16248,20171108T22-06,38227
16249,20171108T21-06,40001
16250,20171108T20-06,41013
16251,20171108T19-06,41611
16252,20171108T18-06,40913
16253,20171108T17-06,39520
16254,20171108T16-06,39022
16255,20171108T15-06,38992
16256,20171108T14-06,39136
16257,20171108T13-06,39033
16258,20171108T12-06,39000
16259,20171108T11-06,38720
16260,20171108T10-06,38089
16261,20171108T09-06,37408
16262,20171108T08-06,36892
16263,20171108T07-06,35690
16264,20171108T06-06,31967
16265,20171108T05-06,29874
16266,20171108T04-06,29368
16267,20171108T03-06,29598
16268,20171108T02-06,30260
16269,20171108T01-06,31428
16270,20171108T00-06,33327
16271,20171107T23-06,36221
16272,20171107T22-06,39137
16273,20171107T21-06,41424
16274,20171107T20-06,42979
16275,20171107T19-06,44186
16276,20171107T18-06,43751
16277,20171107T17-06,43640
16278,20171107T16-06,44095
16279,20171107T15-06,44260
16280,20171107T14-06,43902
16281,20171107T13-06,43025
16282,20171107T12-06,42113
16283,20171107T11-06,41013
16284,20171107T10-06,39654
16285,20171107T09-06,38239
16286,20171107T08-06,37087
16287,20171107T07-06,36150
16288,20171107T06-06,32884
16289,20171107T05-06,30955
16290,20171107T04-06,30492
16291,20171107T03-06,30794
16292,20171107T02-06,31557
16293,20171107T01-06,32780
16294,20171107T00-06,34846
16295,20171106T23-06,37892
16296,20171106T22-06,40959
16297,20171106T21-06,43481
16298,20171106T20-06,45348
16299,20171106T19-06,46938
16300,20171106T18-06,47073
16301,20171106T17-06,48068
16302,20171106T16-06,48863
16303,20171106T15-06,48683
16304,20171106T14-06,47848
16305,20171106T13-06,46329
16306,20171106T12-06,44750
16307,20171106T11-06,42961
16308,20171106T10-06,41240
16309,20171106T09-06,39716
16310,20171106T08-06,38441
16311,20171106T07-06,37326
16312,20171106T06-06,33953
16313,20171106T05-06,32005
16314,20171106T04-06,31487
16315,20171106T03-06,31859
16316,20171106T02-06,32805
16317,20171106T01-06,34258
16318,20171106T00-06,36515
16319,20171105T23-06,39450
16320,20171105T22-06,42668
16321,20171105T21-06,44938
16322,20171105T20-06,47001
16323,20171105T19-06,48649
16324,20171105T18-06,48964
16325,20171105T17-06,50056
16326,20171105T16-06,50759
16327,20171105T15-06,50205
16328,20171105T14-06,48746
16329,20171105T13-06,46633
16330,20171105T12-06,44206
16331,20171105T11-06,41773
16332,20171105T10-06,39278
16333,20171105T09-06,36606
16334,20171105T08-06,33799
16335,20171105T07-06,32654
16336,20171105T06-06,32022
16337,20171105T05-06,31794
16338,20171105T04-06,31991
16339,20171105T03-06,32391
16340,20171105T02-06,33059
16341,20171105T01-06,33893
16342,20171105T01-05,35487
16343,20171105T00-05,37675
16344,20171104T23-05,39986
16345,20171104T22-05,42045
16346,20171104T21-05,43676
16347,20171104T20-05,45121
16348,20171104T19-05,45604
16349,20171104T18-05,46811
16350,20171104T17-05,47343
16351,20171104T16-05,46857
16352,20171104T15-05,45657
16353,20171104T14-05,44169
16354,20171104T13-05,42773
16355,20171104T12-05,41170
16356,20171104T11-05,39392
16357,20171104T10-05,37292
16358,20171104T09-05,35244
16359,20171104T08-05,34040
16360,20171104T07-05,32685
16361,20171104T06-05,31481
16362,20171104T05-05,31046
16363,20171104T04-05,31241
16364,20171104T03-05,31752
16365,20171104T02-05,32747
16366,20171104T01-05,34274
16367,20171104T00-05,36398
16368,20171103T23-05,38654
16369,20171103T22-05,40756
16370,20171103T21-05,42413
16371,20171103T20-05,43872
16372,20171103T19-05,44292
16373,20171103T18-05,45631
16374,20171103T17-05,46438
16375,20171103T16-05,45991
16376,20171103T15-05,45206
16377,20171103T14-05,44108
16378,20171103T13-05,42921
16379,20171103T12-05,41919
16380,20171103T11-05,40752
16381,20171103T10-05,39632
16382,20171103T09-05,38791
16383,20171103T08-05,38859
16384,20171103T07-05,37231
16385,20171103T06-05,34125
16386,20171103T05-05,32425
16387,20171103T04-05,32248
16388,20171103T03-05,32802
16389,20171103T02-05,33906
16390,20171103T01-05,35535
16391,20171103T00-05,38185
16392,20171102T23-05,41482
16393,20171102T22-05,44388
16394,20171102T21-05,46465
16395,20171102T20-05,47663
16396,20171102T19-05,47727
16397,20171102T18-05,48875
16398,20171102T17-05,49346
16399,20171102T16-05,48482
16400,20171102T15-05,47294
16401,20171102T14-05,45762
16402,20171102T13-05,43908
16403,20171102T12-05,42318
16404,20171102T11-05,40897
16405,20171102T10-05,39206
16406,20171102T09-05,37998
16407,20171102T08-05,37971
16408,20171102T07-05,36136
16409,20171102T06-05,32613
16410,20171102T05-05,30779
16411,20171102T04-05,30371
16412,20171102T03-05,30723
16413,20171102T02-05,31495
16414,20171102T01-05,32764
16415,20171102T00-05,34789
16416,20171101T23-05,37297
16417,20171101T22-05,39791
16418,20171101T21-05,41453
16419,20171101T20-05,42207
16420,20171101T19-05,41381
16421,20171101T18-05,41536
16422,20171101T17-05,41410
16423,20171101T16-05,40584
16424,20171101T15-05,39754
16425,20171101T14-05,39011
16426,20171101T13-05,38252
16427,20171101T12-05,37773
16428,20171101T11-05,37455
16429,20171101T10-05,37065
16430,20171101T09-05,36788
16431,20171101T08-05,36999
16432,20171101T07-05,35366
16433,20171101T06-05,31991
16434,20171101T05-05,30006
16435,20171101T04-05,29460
16436,20171101T03-05,29525
16437,20171101T02-05,30053
16438,20171101T01-05,31015
16439,20171101T00-05,32870
16440,20171031T23-05,35266
16441,20171031T22-05,37254
16442,20171031T21-05,37901
16443,20171031T20-05,38083
16444,20171031T19-05,37828
16445,20171031T18-05,37849
16446,20171031T17-05,37952
16447,20171031T16-05,37835
16448,20171031T15-05,38246
16449,20171031T14-05,38295
16450,20171031T13-05,37893
16451,20171031T12-05,37658
16452,20171031T11-05,37098
16453,20171031T10-05,36468
16454,20171031T09-05,35827
16455,20171031T08-05,35951
16456,20171031T07-05,34099
16457,20171031T06-05,30381
16458,20171031T05-05,28283
16459,20171031T04-05,27652
16460,20171031T03-05,27683
16461,20171031T02-05,28232
16462,20171031T01-05,29233
16463,20171031T00-05,31137
16464,20171030T23-05,33777
16465,20171030T22-05,36344
16466,20171030T21-05,37999
16467,20171030T20-05,38668
16468,20171030T19-05,37566
16469,20171030T18-05,37550
16470,20171030T17-05,37641
16471,20171030T16-05,37252
16472,20171030T15-05,36879
16473,20171030T14-05,36446
16474,20171030T13-05,36018
16475,20171030T12-05,35963
16476,20171030T11-05,35992
16477,20171030T10-05,36021
16478,20171030T09-05,36110
16479,20171030T08-05,36429
16480,20171030T07-05,34708
16481,20171030T06-05,30877
16482,20171030T05-05,28607
16483,20171030T04-05,27695
16484,20171030T03-05,27401
16485,20171030T02-05,27761
16486,20171030T01-05,28596
16487,20171030T00-05,29998
16488,20171029T23-05,32005
16489,20171029T22-05,33969
16490,20171029T21-05,35121
16491,20171029T20-05,35533
16492,20171029T19-05,33768
16493,20171029T18-05,33216
16494,20171029T17-05,32870
16495,20171029T16-05,32504
16496,20171029T15-05,32431
16497,20171029T14-05,32715
16498,20171029T13-05,33337
16499,20171029T12-05,34119
16500,20171029T11-05,35248
16501,20171029T10-05,36170
